1; 0.168318
2; 0.0990722
3; 0.0741477
4; 0.044418
5; 0.035568
6; 0.0219426
7; 0.0188449
8; 0.0162429
9; 0.0157383
10; 0.015312
11; 0.0149273
12; 0.013139
13; 0.0101145
14; 0.00581453
15; 0.00364542
16; 0.00270485
17; 0.00205722
18; 0.00147492
19; 0.000802469
20; 0.000459919
21; 0.000333542
22; 0.000236081
23; 0.000135479
24; 8.96152e-05
25; 5.87166e-05
26; 4.10739e-05
27; 1.68995e-05
28; 8.1634e-06
29; 3.81133e-06
30; 1.88992e-06
31; 9.33744e-07
32; 5.42633e-07
33; 3.58868e-07
34; 2.55377e-07
35; 1.9182e-07
36; 1.33947e-07
37; 6.5234e-08
38; 3.31729e-08
39; 1.61426e-08
40; 7.33365e-09
41; 2.92726e-09
42; 1.20862e-09
43; 4.8281e-10
44; 2.2407e-10
45; 1.34971e-10
46; 8.97821e-11
47; 4.17155e-11
48; 1.94551e-11
