1; 0.415429
2; 0.190953
3; 0.0276521
4; 0.0196863
5; 0.0145771
6; 0.0133285
7; 0.010464
8; 0.00373244
9; 0.00154542
10; 0.000732328
11; 0.00032302
12; 0.0001445
13; 3.65653e-05
14; 9.69914e-06
