1; 0.41068
2; 0.189422
3; 0.0712086
4; 0.0307827
5; 0.0168636
6; 0.00929326
7; 0.00749986
8; 0.00666763
9; 0.0059834
10; 0.00556713
11; 0.00528346
12; 0.00498503
13; 0.0044426
14; 0.00393533
15; 0.00307199
16; 0.00175152
17; 0.000534261
18; 0.000245174
19; 0.000122509
20; 5.65932e-05
21; 3.45793e-05
22; 2.43774e-05
23; 1.6324e-05
24; 9.19235e-06
25; 3.64336e-06
26; 1.45288e-06
27; 5.55277e-07
28; 1.91702e-07
29; 6.12073e-08
30; 2.00362e-08
31; 7.44866e-09
32; 3.00116e-09
33; 1.53313e-09
34; 6.01616e-10
35; 2.21954e-10
36; 7.1124e-11
