1; 0.280036
2; 0.136019
3; 0.0844279
4; 0.0567842
5; 0.0403352
6; 0.0304923
7; 0.0244394
8; 0.0203212
9; 0.0172422
10; 0.0148084
11; 0.0128243
12; 0.011232
13; 0.0100083
14; 0.00907401
15; 0.00831866
16; 0.00763825
17; 0.00698036
18; 0.00638336
19; 0.00588108
20; 0.00547479
21; 0.00512367
22; 0.00477899
23; 0.00444725
24; 0.00416572
25; 0.00393737
26; 0.00365366
27; 0.00304222
28; 0.00244549
29; 0.00186891
30; 0.00145175
31; 0.00122088
32; 0.00112849
33; 0.00108046
34; 0.00105566
35; 0.00103667
36; 0.00102448
37; 0.00101714
38; 0.00101185
39; 0.00100756
40; 0.00100393
41; 0.00100032
42; 0.000996937
43; 0.000993932
44; 0.000991147
45; 0.000988085
46; 0.000984542
47; 0.0009806
48; 0.00097663
49; 0.000972373
50; 0.000967075
51; 0.000960605
52; 0.000953801
53; 0.000944951
54; 0.000934597
55; 0.000927219
56; 0.000919313
57; 0.000910516
58; 0.000900594
59; 0.000889487
60; 0.000874764
61; 0.000859962
62; 0.000846587
63; 0.000830216
64; 0.000820108
65; 0.000808643
66; 0.000795669
67; 0.000783682
68; 0.000773057
69; 0.000762449
70; 0.000749503
71; 0.0007307
72; 0.000702756
73; 0.000675051
74; 0.000652022
75; 0.000627228
76; 0.000596396
77; 0.000560157
78; 0.00052971
79; 0.000506839
80; 0.000483242
81; 0.000460885
82; 0.000440272
83; 0.000420678
84; 0.000401792
85; 0.000378508
86; 0.000351908
87; 0.000326999
88; 0.00029939
89; 0.000276269
90; 0.000254288
91; 0.000235602
92; 0.000212983
93; 0.000190866
94; 0.000172915
95; 0.000156882
96; 0.000140815
97; 0.000125196
98; 0.000114085
99; 0.000105953
100; 9.9609e-05
101; 9.39459e-05
102; 8.89343e-05
103; 8.49756e-05
104; 8.21561e-05
105; 8.00102e-05
106; 7.80522e-05
107; 7.61909e-05
108; 7.46687e-05
109; 7.27789e-05
110; 7.04416e-05
111; 6.74779e-05
112; 6.43189e-05
113; 6.1478e-05
114; 5.88793e-05
115; 5.58313e-05
116; 5.21715e-05
117; 4.86858e-05
118; 4.59698e-05
119; 4.29043e-05
120; 3.9758e-05
121; 3.61053e-05
122; 3.29181e-05
123; 2.96889e-05
124; 2.69718e-05
125; 2.51227e-05
126; 2.36737e-05
127; 2.1929e-05
128; 2.01483e-05
129; 1.86332e-05
130; 1.72823e-05
131; 1.59108e-05
132; 1.46117e-05
133; 1.33513e-05
134; 1.20193e-05
135; 1.02955e-05
136; 8.5972e-06
137; 7.32883e-06
138; 6.5446e-06
139; 5.96099e-06
140; 5.52998e-06
141; 5.14069e-06
142; 4.70372e-06
143; 4.19306e-06
144; 3.62057e-06
145; 3.03438e-06
146; 2.53329e-06
147; 2.0828e-06
148; 1.69631e-06
149; 1.41112e-06
150; 1.13265e-06
151; 8.82579e-07
