1; 0.228074
2; 0.105446
3; 0.0592344
4; 0.0378181
5; 0.0278337
6; 0.0219278
7; 0.0170637
8; 0.0143031
9; 0.0123981
10; 0.0103411
11; 0.00918664
12; 0.00813204
13; 0.00704459
14; 0.00582681
15; 0.0044463
16; 0.00326023
17; 0.0025365
18; 0.00224708
19; 0.00212627
20; 0.00207228
21; 0.00203548
22; 0.00201359
23; 0.0019954
24; 0.00197605
25; 0.00195345
26; 0.00192767
27; 0.00189254
28; 0.00185086
29; 0.00181326
30; 0.00178948
31; 0.00176908
32; 0.0017398
33; 0.00170666
34; 0.00168687
35; 0.0016691
36; 0.00164701
37; 0.00162802
38; 0.00159244
39; 0.00154936
40; 0.00150302
41; 0.00142527
42; 0.00134027
43; 0.00127553
44; 0.00122391
45; 0.00116265
46; 0.00110576
47; 0.00105191
48; 0.000990725
49; 0.000919618
50; 0.000838853
51; 0.000779232
52; 0.000741514
53; 0.000696899
54; 0.000645065
55; 0.000609903
56; 0.000579599
57; 0.000530365
58; 0.000444175
59; 0.000329365
60; 0.000243099
61; 0.000199717
62; 0.000161586
63; 0.000128017
64; 9.82394e-05
65; 7.64687e-05
66; 5.93349e-05
67; 4.75568e-05
68; 4.04926e-05
69; 3.44777e-05
70; 2.86955e-05
71; 2.27441e-05
72; 1.7871e-05
73; 1.45635e-05
74; 1.19112e-05
75; 9.961e-06
76; 8.26927e-06
77; 6.49652e-06
78; 5.07821e-06
79; 3.86335e-06
80; 2.83637e-06
81; 2.20876e-06
82; 1.86868e-06
83; 1.63593e-06
84; 1.51488e-06
85; 1.44256e-06
86; 1.37171e-06
87; 1.29445e-06
88; 1.21756e-06
89; 1.14998e-06
90; 1.08986e-06
91; 1.01234e-06
92; 8.78214e-07
