0,0,1
0.00990099,0,0.999516
0.019802,0,0.998066
0.029703,0,0.995649
0.039604,0,0.99227
0.049505,0,0.98793
0.0594059,0,0.982635
0.0693069,0,0.976389
0.0792079,0,0.969199
0.0891089,0,0.961071
0.0990099,0,0.952013
0.108911,0,0.942034
0.118812,0,0.931144
0.128713,0,0.919353
0.138614,0,0.906673
0.148515,0,0.893115
0.158416,0,0.878693
0.168317,0,0.863422
0.178218,0,0.847315
0.188119,0,0.830388
0.19802,0,0.812658
0.207921,0,0.794142
0.217822,0,0.774857
0.227723,0,0.754823
0.237624,0,0.734059
0.247525,0,0.712584
0.257426,0,0.69042
0.267327,0,0.667588
0.277228,0,0.64411
0.287129,0,0.62001
0.29703,0,0.595309
0.306931,0,0.570032
0.316832,0,0.544204
0.326733,0,0.51785
0.336634,0,0.490994
0.346535,0,0.463664
0.356436,0,0.435884
0.366337,0,0.407684
0.376238,0,0.379088
0.386139,0,0.350126
0.39604,0,0.320826
0.405941,0,0.291215
0.415842,0,0.261322
0.425743,0,0.231176
0.435644,0,0.200807
0.445545,0,0.170244
0.455446,0,0.139515
0.465347,0,0.108652
0.475248,0,0.0776838
0.485149,0,0.0466404
0.49505,0,0.0155518
0.50495,0,-0.0155518
0.514851,0,-0.0466404
0.524752,0,-0.0776838
0.534653,0,-0.108652
0.544554,0,-0.139515
0.554455,0,-0.170244
0.564356,0,-0.200807
0.574257,0,-0.231176
0.584158,0,-0.261322
0.594059,0,-0.291215
0.60396,0,-0.320826
0.613861,0,-0.350126
0.623762,0,-0.379088
0.633663,0,-0.407684
0.643564,0,-0.435884
0.653465,0,-0.463664
0.663366,0,-0.490994
0.673267,0,-0.51785
0.683168,0,-0.544204
0.693069,0,-0.570032
0.70297,0,-0.595309
0.712871,0,-0.62001
0.722772,0,-0.64411
0.732673,0,-0.667588
0.742574,0,-0.69042
0.752475,0,-0.712584
0.762376,0,-0.734059
0.772277,0,-0.754823
0.782178,0,-0.774857
0.792079,0,-0.794142
0.80198,0,-0.812658
0.811881,0,-0.830388
0.821782,0,-0.847315
0.831683,0,-0.863422
0.841584,0,-0.878693
0.851485,0,-0.893115
0.861386,0,-0.906673
0.871287,0,-0.919353
0.881188,0,-0.931144
0.891089,0,-0.942034
0.90099,0,-0.952013
0.910891,0,-0.961071
0.920792,0,-0.969199
0.930693,0,-0.976389
0.940594,0,-0.982635
0.950495,0,-0.98793
0.960396,0,-0.99227
0.970297,0,-0.995649
0.980198,0,-0.998066
0.990099,0,-0.999516
1,0,-1
0,0.00990099,0.998066
0.00990099,0.00990099,0.997585
0.019802,0.00990099,0.996139
0.029703,0.00990099,0.993728
0.039604,0.00990099,0.990356
0.049505,0.00990099,0.986026
0.0594059,0.00990099,0.980742
0.0693069,0.00990099,0.974508
0.0792079,0.00990099,0.967332
0.0891089,0.00990099,0.95922
0.0990099,0.00990099,0.95018
0.108911,0.00990099,0.94022
0.118812,0.00990099,0.929351
0.128713,0.00990099,0.917583
0.138614,0.00990099,0.904927
0.148515,0.00990099,0.891396
0.158416,0.00990099,0.877002
0.168317,0.00990099,0.86176
0.178218,0.00990099,0.845684
0.188119,0.00990099,0.82879
0.19802,0.00990099,0.811094
0.207921,0.00990099,0.792613
0.217822,0.00990099,0.773366
0.227723,0.00990099,0.75337
0.237624,0.00990099,0.732646
0.247525,0.00990099,0.711212
0.257426,0.00990099,0.689091
0.267327,0.00990099,0.666303
0.277228,0.00990099,0.642871
0.287129,0.00990099,0.618816
