0; 0.474847
1; 0.464961
2; 0.457043
3; 0.450199
4; 0.444059
5; 0.438428
6; 0.43319
7; 0.428267
8; 0.423605
9; 0.419164
10; 0.414914
11; 0.410832
12; 0.406898
13; 0.403098
14; 0.399418
15; 0.395848
16; 0.392378
17; 0.389001
18; 0.38571
19; 0.382499
20; 0.379362
21; 0.376296
22; 0.373295
23; 0.370357
24; 0.367478
25; 0.364654
26; 0.361883
27; 0.359163
28; 0.356491
29; 0.353866
30; 0.351284
31; 0.348745
32; 0.346246
33; 0.343787
34; 0.341365
35; 0.33898
36; 0.33663
37; 0.334314
38; 0.33203
39; 0.329778
40; 0.327557
41; 0.325366
42; 0.323204
43; 0.32107
44; 0.318963
45; 0.316883
46; 0.314829
47; 0.3128
48; 0.310796
49; 0.308816
50; 0.306859
51; 0.304925
52; 0.303013
53; 0.301123
54; 0.299254
55; 0.297406
56; 0.295578
57; 0.293771
58; 0.291983
59; 0.290214
60; 0.288463
61; 0.286731
62; 0.285017
63; 0.283321
64; 0.281642
65; 0.27998
66; 0.278335
67; 0.276706
68; 0.275093
69; 0.273496
70; 0.271914
71; 0.270348
72; 0.268797
73; 0.26726
74; 0.265738
75; 0.264231
76; 0.262737
77; 0.261257
78; 0.259791
79; 0.258338
80; 0.256898
81; 0.255472
82; 0.254058
83; 0.252657
84; 0.251268
85; 0.249891
86; 0.248527
87; 0.247174
88; 0.245833
89; 0.244504
90; 0.243186
91; 0.24188
92; 0.240584
93; 0.2393
94; 0.238026
95; 0.236763
96; 0.23551
97; 0.234268
98; 0.233036
99; 0.231815
100; 0.230603
101; 0.229401
102; 0.228209
103; 0.227026
104; 0.225853
105; 0.22469
106; 0.223536
107; 0.222391
108; 0.221255
109; 0.220127
110; 0.219009
111; 0.2179
112; 0.216799
113; 0.215707
114; 0.214623
115; 0.213548
116; 0.212481
117; 0.211422
118; 0.210371
119; 0.209328
120; 0.208293
121; 0.207266
122; 0.206247
123; 0.205235
124; 0.204231
125; 0.203234
126; 0.202245
127; 0.201263
128; 0.200289
129; 0.199321
130; 0.198361
131; 0.197408
132; 0.196461
133; 0.195522
134; 0.194589
135; 0.193664
136; 0.192745
137; 0.191832
138; 0.190926
139; 0.190027
140; 0.189134
141; 0.188247
142; 0.187367
143; 0.186493
144; 0.185625
145; 0.184763
146; 0.183907
147; 0.183058
148; 0.182214
149; 0.181376
150; 0.180544
151; 0.179718
152; 0.178897
153; 0.178082
154; 0.177273
155; 0.176469
156; 0.175671
157; 0.174878
158; 0.174091
159; 0.173309
160; 0.172533
161; 0.171761
162; 0.170995
163; 0.170234
164; 0.169478
165; 0.168728
166; 0.167982
167; 0.167241
168; 0.166506
169; 0.165775
170; 0.165049
171; 0.164328
172; 0.163611
173; 0.162899
174; 0.162192
175; 0.16149
176; 0.160792
177; 0.160099
178; 0.159411
179; 0.158726
180; 0.158047
181; 0.157371
182; 0.156701
183; 0.156034
184; 0.155372
185; 0.154714
186; 0.15406
187; 0.15341
188; 0.152765
189; 0.152124
190; 0.151486
191; 0.150853
192; 0.150224
193; 0.149599
194; 0.148978
195; 0.14836
196; 0.147747
197; 0.147137
198; 0.146532
199; 0.14593
200; 0.145331
201; 0.144737
202; 0.144146
203; 0.143559
204; 0.142976
205; 0.142396
206; 0.141819
207; 0.141247
208; 0.140677
209; 0.140112
210; 0.139549
211; 0.138991
212; 0.138435
213; 0.137883
214; 0.137334
215; 0.136789
216; 0.136247
217; 0.135708
218; 0.135173
219; 0.13464
220; 0.134111
221; 0.133585
222; 0.133062
223; 0.132543
224; 0.132026
225; 0.131513
226; 0.131002
227; 0.130495
228; 0.12999
229; 0.129489
