0,0.00990099,0
0.00990099,0.00990099,0.00829904
0.019802,0.00990099,0.0142102
0.029703,0.00990099,0.0187045
0.039604,0.00990099,0.0222421
0.049505,0.00990099,0.0250772
0.0594059,0.00990099,0.0273676
0.0693069,0.00990099,0.0292199
0.0792079,0.00990099,0.0307106
0.0891089,0.00990099,0.0318971
0.0990099,0.00990099,0.032824
0.108911,0.00990099,0.0335265
0.118812,0.00990099,0.0340333
0.128713,0.00990099,0.0343679
0.138614,0.00990099,0.0345501
0.148515,0.00990099,0.0345965
0.158416,0.00990099,0.034521
0.168317,0.00990099,0.0343358
0.178218,0.00990099,0.0340513
0.188119,0.00990099,0.0336767
0.19802,0.00990099,0.0332197
0.207921,0.00990099,0.0326876
0.217822,0.00990099,0.0320863
0.227723,0.00990099,0.0314214
0.237624,0.00990099,0.0306978
0.247525,0.00990099,0.0299198
0.257426,0.00990099,0.0290916
0.267327,0.00990099,0.0282166
0.277228,0.00990099,0.0272982
0.287129,0.00990099,0.0263394
0.29703,0.00990099,0.0253429
0.306931,0.00990099,0.0243114
0.316832,0.00990099,0.0232472
0.326733,0.00990099,0.0221527
0.336634,0.00990099,0.0210299
0.346535,0.00990099,0.0198809
0.356436,0.00990099,0.0187076
0.366337,0.00990099,0.0175119
0.376238,0.00990099,0.0162954
0.386139,0.00990099,0.01506
0.39604,0.00990099,0.0138073
0.405941,0.00990099,0.0125389
0.415842,0.00990099,0.0112564
0.425743,0.00990099,0.00996133
0.435644,0.00990099,0.00865526
0.445545,0.00990099,0.00733969
0.455446,0.00990099,0.00601609
0.465347,0.00990099,0.00468595
0.475248,0.00990099,0.00335073
0.485149,0.00990099,0.00201188
0.49505,0.00990099,0.000670869
0.50495,0.00990099,-0.000670869
0.514851,0.00990099,-0.00201188
0.524752,0.00990099,-0.00335073
0.534653,0.00990099,-0.00468595
0.544554,0.00990099,-0.00601609
0.554455,0.00990099,-0.00733969
0.564356,0.00990099,-0.00865526
0.574257,0.00990099,-0.00996133
0.584158,0.00990099,-0.0112564
0.594059,0.00990099,-0.0125389
0.60396,0.00990099,-0.0138073
0.613861,0.00990099,-0.01506
0.623762,0.00990099,-0.0162954
0.633663,0.00990099,-0.0175119
0.643564,0.00990099,-0.0187076
0.653465,0.00990099,-0.0198809
