1; 0.236841
2; 0.0486408
3; 0.0197913
4; 0.011341
5; 0.00756845
6; 0.00519733
7; 0.00418477
8; 0.00331983
9; 0.00270582
10; 0.0022526
11; 0.00187867
12; 0.0015163
13; 0.00107074
14; 0.000803997
15; 0.000652539
16; 0.000571171
17; 0.000535081
18; 0.000513025
19; 0.000498813
20; 0.000489853
21; 0.000484644
22; 0.000480569
23; 0.000475785
24; 0.000469013
25; 0.000459853
26; 0.000447687
27; 0.000434534
28; 0.000421319
29; 0.000408718
30; 0.000397909
31; 0.000389559
32; 0.00038102
33; 0.000371477
34; 0.00036276
35; 0.000352754
36; 0.000340375
37; 0.000325826
38; 0.000307628
39; 0.000274479
40; 0.000235173
41; 0.000202527
42; 0.000156745
43; 0.000113693
44; 8.77811e-05
45; 7.04405e-05
46; 5.60655e-05
47; 4.43821e-05
48; 3.65066e-05
49; 3.25522e-05
50; 2.96637e-05
51; 2.61877e-05
52; 2.02141e-05
53; 1.38723e-05
54; 9.87406e-06
55; 7.15652e-06
56; 5.72948e-06
57; 4.71064e-06
58; 3.81528e-06
59; 3.04531e-06
60; 2.28566e-06
61; 1.76434e-06
62; 1.33289e-06
63; 9.97892e-07
